client_id,age,income,years_employed,credit_score,debt_to_income,num_credit_cards,num_late_payments,has_mortgage,has_car_loan,savings_balance,checking_balance,region_risk_score,phone_calls_to_support_last_3m,active_loans,customer_tenure_years,default
2313,45,80509,13,638,0.30670152577335363,2,9,1,1,33069,20380,0.2742724286266515,16,1,12,0
2314,23,83652,2,629,0.0677862000987882,5,7,0,0,0,1206,0.7628184191848169,7,0,2,0
2315,32,97261,12,620,0.1943373606991358,5,2,1,1,26699,7064,0.7570593906376416,7,3,11,1
2316,21,46591,2,666,0.657539074299086,3,4,0,0,36937,-3000,0.5413567556736044,15,2,8,1
2317,25,47339,26,678,0.050284660179484,5,14,1,0,33308,10155,0.5610874905422034,10,1,11,0
2318,42,81497,35,663,0.36813567911469613,1,13,0,1,0,-3000,0.4488200540687594,10,3,8,1
2319,62,68220,39,567,0.1795799935602549,5,10,1,1,13291,16745,0.3630796640664263,18,0,11,1
2320,58,22855,32,580,0.1556358349173099,0,13,1,1,30753,17581,0.44836288024791116,6,4,9,1
2321,25,79377,30,677,0.3370286389705057,1,12,1,1,30324,8959,0.5443308647035345,5,0,10,1
2322,22,23689,35,753,0.16361094481479996,7,5,1,1,24138,5804,0.4214682709726993,0,2,6,0
2323,37,46368,30,660,0.28554872571956336,3,10,1,0,0,3688,0.4504010681198427,18,1,13,0
2324,52,103792,26,621,0.5070327740398087,4,11,1,1,37970,4667,0.023918114712305562,0,0,4,0
2325,57,115621,39,665,0.6113152910580396,3,2,1,1,40643,7864,0.2928569695524242,8,0,10,1
2326,61,39608,12,570,0.35859197579735974,5,13,1,0,22456,5628,0.6386583743305231,8,1,4,1
2327,37,61765,16,741,0.3383180454821747,5,7,0,1,23428,11871,0.09411074765646689,18,3,11,0
2328,29,71065,36,663,0.2222260546647816,6,4,1,0,27545,-1428,0.43511098654070207,9,3,12,0
2329,22,114530,12,603,0.1801305632562947,1,7,1,0,41906,15696,0.20008296958155633,0,4,2,1
2330,28,57678,11,638,0.15483415472126535,5,4,0,0,23758,2041,0.3193148489132875,4,3,9,0
2331,24,58077,6,613,0.11267279166468427,6,4,1,0,17132,-221,0.32989575206529864,10,2,7,0
2332,63,108718,11,741,0.2291845433793106,3,8,1,1,25722,7538,0.37261547477562873,15,3,5,0
2333,34,60630,23,635,0.09345718699484368,3,14,1,0,19833,7985,0.40538601103819905,1,4,4,1
2334,61,88055,35,660,0.25862204783763854,5,6,1,1,20003,-3000,0.2611608276197213,14,2,9,1
2335,48,33071,5,690,0.27079738158780325,4,3,0,1,0,1632,0.37701354061572045,3,2,12,0
2336,47,65719,27,598,0.12440855552227138,2,11,0,0,27842,-3000,0.5271088445050083,3,0,5,0
2337,43,28510,30,663,0.1848996237841276,7,4,0,0,37571,270,0.10776147277626287,2,0,5,0
2338,61,43614,35,669,0.15332709958577898,4,8,0,0,35305,571,0.6498713485946986,3,4,12,1
2339,23,90980,30,541,0.3119287914683607,4,3,0,0,34264,7082,0.3805582441156291,12,4,11,1
2340,25,68752,6,667,0.4159234383396157,1,3,1,1,19204,-514,0.634441591239464,17,1,10,1
2341,41,62022,19,646,0.1843545305746255,5,3,1,0,22185,1142,0.5030435265434691,1,4,8,0
2342,40,51281,38,659,0.2367691240546281,7,5,1,0,37871,14127,0.518826833544872,18,0,1,0
2343,47,64483,36,652,0.3181508007915742,5,14,1,1,33010,19449,0.07053970858288632,4,4,2,1
2344,57,77527,24,668,0.06630066308544802,4,10,1,1,42295,-1446,0.5492114492445324,19,2,0,1
2345,49,94572,38,743,0.37223664486447255,5,10,0,1,9909,12134,0.25246070782748403,16,2,4,1
2346,33,15000,26,567,0.10549742782927468,1,0,0,0,9815,7714,0.48201458180412765,13,3,0,0
2347,37,49205,2,626,0.06162779593281022,0,0,1,0,15011,-3000,0.14483777576051785,9,1,7,0
2348,57,73977,36,696,0.23685792873208564,5,5,1,1,5854,-538,0.2580982158449487,18,2,0,0
2349,30,67528,6,683,0.49732363068149,1,13,1,1,178,-3000,0.5720596893546251,9,1,14,1
2350,45,80084,15,682,0.23028138573551346,0,0,0,1,27029,7264,0.24781712654887403,2,3,7,0
2351,47,76688,9,842,0.19487223264014317,6,11,0,0,26008,-2537,0.5977107402879003,6,2,0,0
2352,57,62378,28,692,0.4750693114177951,3,12,1,0,23693,5937,0.49928992868453226,3,2,2,0
2353,56,56828,1,729,0.16649612394724575,6,4,0,0,25306,22996,0.1743351047957816,5,3,2,0
2354,43,63862,25,628,0.15656636026500972,6,1,1,1,0,16151,0.33408446759674554,0,4,10,0
2355,36,98718,34,580,0.1048875793870019,0,2,0,1,12799,-369,0.655724730916611,9,4,11,0
2356,39,51699,31,627,0.3539098357233553,6,1,1,1,15597,-2061,0.09748349331349876,10,3,7,0
2357,41,68429,12,699,0.5056335018076991,2,12,0,0,20727,14050,0.5819004262902219,10,0,10,1
2358,31,74583,35,678,0.6585784028835173,5,11,1,0,0,-2033,0.5080388895940501,4,3,1,1
2359,51,109008,14,678,0.2742006039122547,0,10,1,0,6083,11937,0.8420183174020286,5,3,4,1
2360,31,62492,27,634,0.11768588282851983,3,1,0,0,13452,24151,0.3265486257100724,11,0,0,0
2361,52,93970,20,623,0.2949375740653906,5,14,0,0,35874,9727,0.23575710113587514,6,0,6,1
2362,57,100799,2,637,0.1527328414142407,3,10,1,1,23928,13288,0.7110394718586859,0,2,0,1
2363,68,68406,0,700,0.5305551475747582,4,12,1,1,35323,12476,0.3520991596848867,14,1,11,1
2364,26,64732,7,708,0.20835615392532497,0,5,1,1,18163,1100,0.5188629230397724,10,3,8,0
2365,58,61773,37,579,0.23493824338285527,0,2,1,1,20014,7031,0.16515113760679742,3,3,11,0
2366,25,63604,38,703,0.4132939669723221,4,12,0,1,27486,-1695,0.8593674592219095,17,1,8,0
2367,37,91355,16,604,0.2509804447732028,3,0,0,0,17341,14029,0.23068661356477854,5,0,0,0
2368,29,75775,38,682,0.5217487466838037,4,2,0,0,10629,-2595,0.5648286292515534,14,1,5,0
2369,28,75882,1,636,0.24798521650921265,2,2,0,0,0,9906,0.3709471798628898,0,4,0,0
2370,29,41869,38,759,0.5148020935002241,0,1,1,1,11031,12922,0.33726415674025767,7,4,1,1
2371,23,45812,9,620,0.32750278267048305,5,8,0,1,32542,1558,0.5563908106528413,4,2,14,0
2372,61,123586,1,662,0.36777862278026124,1,3,0,1,38910,-46,0.09394317213091061,1,4,14,0
2373,23,65554,30,692,0.6820995923623091,6,14,0,0,8402,3812,0.7305352568534292,8,2,1,1
2374,40,50630,15,588,0.07257475053750856,0,13,0,0,0,-1247,0.13896463727845973,4,4,6,0
2375,55,105777,11,644,0.13529094829515942,7,2,0,0,33899,6094,0.7472003807735891,5,0,4,0
2376,69,77045,30,631,0.21613228027503126,2,12,1,0,21039,-1418,0.1611568479286091,10,2,6,1
2377,62,84453,13,614,0.338971715007321,7,0,0,0,0,-911,0.5129812165314739,17,0,9,0
2378,27,66548,30,619,0.33669687139812565,0,4,0,0,0,8828,0.6372995882869409,5,0,5,1
2379,69,62033,7,727,0.050905254416472784,3,9,0,0,5548,9322,0.44724323359311674,3,0,12,0
2380,53,65760,3,608,0.14380769474093757,3,3,0,1,13055,2945,0.5430009059181223,15,0,0,1
2381,29,35431,12,689,0.3106803098521366,1,1,0,1,2725,-3000,0.30420620466773296,8,4,8,0
2382,42,67801,24,672,0.4038942806836913,3,2,1,0,30378,13196,0.38367490577449687,18,3,10,0
2383,65,77400,8,552,0.40377987404125026,1,9,0,0,7811,1861,0.392556650652721,14,2,8,1
2384,40,116261,5,686,0.16622477029266153,3,3,0,1,20186,19436,0.5138002423142313,3,4,9,0
2385,29,72149,29,551,0.07000970079794179,2,3,1,0,55602,4073,0.5456031415524223,15,2,9,0
2386,63,15000,19,693,0.3210043196265082,1,3,1,0,21761,5950,0.6536255253552551,0,2,2,0
2387,67,67650,17,614,0.16002733408564965,6,13,1,1,18267,1977,0.826507241015002,9,2,11,1
2388,68,138487,9,650,0.3762288079390758,4,13,0,1,18606,6703,0.6052490534762344,1,2,4,1
2389,67,91659,0,559,0.06611719606178704,6,12,1,1,30035,29335,0.32425764304656773,15,2,2,0
2390,63,49727,2,658,0.6032469305673699,6,0,1,0,28176,2557,0.5550441227424329,16,4,8,1
2391,43,84777,27,714,0.08604096880417167,2,3,1,1,4946,13934,0.2079791516983135,18,4,9,1
2392,30,51449,3,593,0.18909732322925232,2,13,0,1,13832,5634,0.6534041673106684,1,0,5,0
2393,51,36154,9,607,0.11112482942355982,7,8,0,0,9990,13216,0.1361884567989272,16,3,0,0
2394,31,61290,36,681,0.4256143704044627,2,0,1,1,15760,-3000,0.149211721386526,14,0,14,0
2395,44,72288,13,683,0.27697282229447306,0,3,0,1,47399,18614,0.402043086267006,17,3,12,0
2396,53,23196,29,479,0.18627741850862817,4,12,1,1,29261,7387,0.6437173913638369,8,4,7,1
2397,67,41271,13,791,0.26492273604055916,7,13,0,1,18803,3125,0.014682138093803055,13,3,5,0
2398,35,70258,37,686,0.22286611740992512,1,6,1,1,38667,11323,0.4472479559213443,8,2,13,0
2399,33,59795,32,698,0.21238940367458078,5,2,0,0,22827,6007,0.6125471766510354,13,4,5,0
2400,57,79870,18,639,0.14626588152142075,2,1,1,0,0,-3000,0.2413526223937266,14,3,3,0
2401,21,39633,27,520,0.44563837775376336,3,3,0,0,44959,-3000,0.40961517505879835,5,3,3,1
2402,48,87852,16,697,0.07185657673751042,3,11,0,0,17654,17782,0.1734941750378884,6,4,8,0
2403,57,40406,37,610,0.2798446812721319,1,12,0,0,0,3440,0.2235504093666391,19,2,11,0
2404,47,111068,14,688,0.09423404753047221,3,3,0,0,0,709,0.68803973602272,16,4,4,0
2405,39,27106,33,634,0.7195871808838483,2,14,1,0,36915,1253,0.5472908519272245,1,4,2,1
2406,61,42686,24,666,0.24922235410551727,6,13,1,1,0,15251,0.3710963508870533,1,2,14,0
2407,39,80434,25,595,0.35941652895901033,1,14,1,1,40238,1569,0.1646618293795868,15,3,1,0
2408,55,111605,14,710,0.07184771459839019,6,11,1,1,21215,9510,0.33317117564025917,14,3,8,1
2409,43,77876,33,566,0.07257868484539023,0,8,1,0,30708,2657,0.40789678589093614,4,4,2,0
2410,22,84071,29,807,0.3381442288925381,3,14,1,0,16147,-3000,0.2598821877537905,18,3,9,1
2411,46,70438,32,806,0.146469166108825,2,10,0,1,27850,11308,0.38037315466401533,0,3,5,0
2412,23,44340,32,764,0.3949385505440803,3,12,0,1,24748,12721,0.014179916351405218,3,4,1,0
2413,66,57746,6,739,0.22226914216316365,6,6,0,1,19422,244,0.33918112051169347,11,0,2,0
2414,50,39702,35,644,0.09491909528079823,7,3,1,0,4018,4735,0.3529092651430857,11,0,7,1
2415,39,38032,33,731,0.4034785236697018,5,8,0,0,25377,5679,0.614384322113205,4,1,2,0
2416,44,80043,9,643,0.44932818201188446,4,6,0,1,0,8115,0.2509230668747549,12,3,8,0
2417,51,41920,39,541,0.3642643036684197,4,5,1,0,33972,18799,0.5216856003728474,16,2,12,1
2418,33,77988,21,755,0.4090119043150581,7,10,1,0,22954,2732,0.5541494307490371,2,4,4,1
2419,35,37454,12,729,0.16271350860167835,7,9,0,0,26962,2689,0.5032661558831567,15,0,14,0
2420,41,77409,8,647,0.11672323926122828,6,4,1,1,0,3772,0.4645224250944231,10,1,11,0
2421,33,57782,14,564,0.13440389728951518,1,3,1,0,3113,-1595,0.3968240198105454,18,0,1,0
2422,58,105165,1,608,0.19889076514325701,2,8,0,1,12413,-3000,0.5127122105656801,5,3,6,1
2423,26,78092,27,522,0.5369952612094451,2,4,0,1,30105,5936,0.31901063052089174,13,1,8,1
2424,61,100894,28,716,0.27157131175432814,1,3,1,1,5857,8690,0.4297291737537817,15,1,8,1
2425,38,51108,26,537,0.35866200268451004,7,3,1,1,58220,5017,0.30674675896984377,7,3,6,1
2426,48,71403,21,670,0.35004839507681945,1,9,0,1,16050,4561,0.6430338397060175,11,0,5,1
2427,28,45472,14,590,0.0685890918290886,6,6,1,0,4760,-1291,0.6073086695396772,14,4,8,1
2428,39,59659,28,550,0.314751784785231,6,5,1,0,17197,6766,0.19977653090764472,8,0,10,1
2429,57,63447,34,666,0.04767977910300036,4,1,1,1,5735,6189,0.40207310566110815,13,1,12,0
2430,34,51853,3,626,0.3014691368717573,2,0,1,1,2234,8324,0.5216493646592446,14,2,1,0
2431,27,39612,15,708,0.35817370522074427,2,10,0,1,35164,7265,0.6555734604118042,4,0,2,1
2432,46,34662,39,561,0.1729382347532273,5,14,0,0,27698,7756,0.5734782880802247,14,0,7,0
2433,28,15000,34,596,0.05146204439502394,5,4,1,1,27742,14231,0.41576753400828287,11,4,6,1
2434,36,43591,39,482,0.16913481953270862,4,12,0,0,39151,9005,0.1768715945365538,4,2,13,0
2435,43,85687,7,497,0.3833962159637955,4,9,1,1,27300,8364,0.4360596724685031,16,0,8,1
2436,48,30037,18,775,0.17955715971812503,6,4,1,0,3988,-3000,0.390159825513692,0,1,3,0
2437,52,35796,5,795,0.01177951025036217,6,8,0,1,30629,12374,0.38335635730798,12,1,12,0
2438,54,114772,34,656,0.284484442834917,6,1,1,1,3100,2915,0.6228679786765114,4,0,13,1
2439,62,54087,20,592,0.41772396575161735,2,5,1,1,12829,5554,0.5381523447500574,14,2,0,1
2440,24,78026,9,629,0.10292366048627388,0,11,0,1,19314,-3000,0.5815783470137122,17,1,13,0
2441,38,86057,3,711,0.44894120767444107,3,12,1,1,17792,19629,0.6803395794926956,13,3,5,1
2442,21,86563,29,613,0.20044771705041375,2,3,0,0,0,-3000,0.4264987579635284,7,3,3,0
2443,21,31942,32,666,0.5300528202502981,2,13,1,0,5485,15416,0.40800548999518715,12,2,1,1
2444,31,64223,35,649,0.4117059207050441,4,9,0,1,19662,7976,0.4785123379245299,4,1,1,1
2445,50,29544,38,610,0.37511148976459824,7,3,0,1,10839,-3000,0.08241338254201996,1,3,0,0
2446,64,131157,32,613,0.25235306505693794,6,11,1,0,36893,19254,0.4427580764206857,7,3,11,1
2447,58,30128,31,670,0.26445947803724923,5,13,1,1,39462,8596,0.2861044383873455,12,1,13,1
2448,52,43803,32,581,0.32943522756636634,5,4,0,0,3194,-3000,0.5305660855411539,7,4,14,0
2449,59,43984,39,681,0.2652392982409802,3,1,1,0,20896,2042,0.6463930772177285,2,1,7,0
2450,29,32583,18,616,0.14465276859708853,4,4,1,0,43740,8741,0.44270114859256177,9,3,3,1
2451,62,103814,30,658,0.4036542102326944,3,11,0,1,17986,16992,0.06831167130969652,17,1,13,0
2452,64,130561,32,746,0.45461268283832607,6,0,1,0,13895,2135,0.8745163842760573,9,3,13,0
2453,25,58106,4,638,0.054125344060802806,7,4,1,0,32903,-3000,0.37925555777329817,9,4,6,0
2454,44,36989,27,714,0.2863173492621132,3,4,1,1,15886,15213,0.6067190249517602,5,3,3,1
2455,61,15000,13,524,0.42401997332510755,5,0,0,1,39063,8487,0.6261987794596825,9,1,12,1
2456,44,63897,5,617,0.35441501646575596,0,8,1,0,11078,-3000,0.8445082474051149,5,2,5,1
2457,62,62090,6,651,0.2962874559891547,3,12,0,1,12881,7398,0.49059845249880357,19,1,8,1
2458,66,53717,4,784,0.3367911014485881,6,2,0,0,31852,8139,0.8026090867427271,15,2,13,0
2459,44,75534,35,512,0.14289237082679693,5,13,0,0,21508,2726,0.39563641304703506,14,3,2,1
2460,23,79879,30,643,0.7301905759210515,4,14,1,0,21626,-790,0.06224769945034574,13,0,4,1
2461,37,78077,4,751,0.09204255948033316,1,13,0,0,0,731,0.5603381804758188,6,1,3,0
2462,31,62096,25,595,0.16072581374270295,6,10,1,1,14698,2722,0.8554232667996862,13,4,11,1
2463,44,42459,26,635,0.34107614198535197,7,6,0,0,32960,7483,0.053460256051005225,19,4,1,0
2464,49,86645,20,673,0.25976609804352757,3,3,1,1,8244,10518,0.22231541063155288,3,4,2,1
2465,43,70312,24,662,0.6182567971013144,6,13,0,0,30510,-3000,0.7828460456518993,17,3,4,1
2466,30,92208,36,759,0.1467284124633738,4,7,1,0,24019,6791,0.7579148857487034,19,3,5,0
2467,35,89751,20,681,0.1640955264014011,3,6,0,0,17004,8415,0.17751803656820964,1,2,11,0
2468,54,34455,26,742,0.1162010011480921,2,5,0,1,40366,6183,0.6420240355929584,1,3,14,0
2469,22,34144,22,624,0.5234765885054327,4,3,0,0,14902,2166,0.5250990672593583,9,1,8,1
2470,31,51111,15,598,0.12576496717732594,3,5,1,0,15947,14938,0.3439985642806486,13,2,3,0
2471,64,43593,35,634,0.493107751650334,4,11,0,0,16832,14410,0.46075039936530127,10,2,9,1
2472,25,88881,16,568,0.3858255303241824,1,8,0,1,21207,2436,0.3722458974335061,14,0,10,1
2473,41,78782,31,683,0.21371582966333452,3,5,1,0,31504,4418,0.4188505744082133,16,1,1,0
2474,31,97479,24,622,0.19740548656900533,5,1,1,0,0,10402,0.25469052030341094,5,1,13,0
2475,26,79912,27,602,0.26604829959253196,6,6,0,0,33020,13978,0.41972741428768306,10,3,7,0
2476,41,75216,30,684,0.36660172834702637,2,3,0,0,21021,-708,0.6387613968452044,1,1,11,0
2477,46,99993,29,569,0.4619458893124115,4,5,1,1,28310,-2323,0.14300885781584918,2,1,0,0
2478,29,81743,22,703,0.44447448729109273,2,2,0,0,55877,6919,0.2660490570776577,14,3,14,0
2479,24,71702,24,616,0.15842158278243365,6,14,0,1,12325,-2865,0.1497300838915162,17,2,14,1
2480,27,107011,20,731,0.5836598769290693,2,2,1,0,1629,-3000,0.374223712074855,11,3,14,0
2481,52,72879,13,622,0.21236123096280615,5,1,0,0,22906,-742,0.17498280113346,14,1,7,0
2482,63,62391,29,694,0.4482358762495417,3,9,1,0,25282,7920,0.0966295599867867,19,1,1,0
2483,29,49054,35,662,0.21746955400592696,2,5,0,1,33074,15875,0.17361552137395078,1,2,6,0
2484,36,87575,28,702,0.38885765145811485,4,14,1,1,11924,38,0.6023760035919274,14,1,9,1
2485,37,100926,30,657,0.5666111518037464,4,6,1,0,7548,4130,0.692096364659114,12,4,6,1
2486,38,68735,33,533,0.3591262826520884,5,9,0,0,0,6088,0.3386172589604029,18,4,6,1
2487,32,102697,14,720,0.6153715645098059,6,12,1,1,0,459,0.5806988686343993,6,4,5,1
2488,23,20749,2,643,0.08254050079818255,5,14,0,0,13760,-90,0.08070600959159807,12,3,10,0
2489,46,68613,13,705,0.2235637749687907,6,12,0,0,18251,7344,0.22521654611569647,16,0,8,0
2490,38,68997,30,698,0.1915713220291845,3,8,0,1,50977,-3000,0.5873045493768259,9,4,11,1
2491,37,51825,32,595,0.4909409121222744,4,12,0,1,0,-371,0.2006638392662805,5,1,1,0
2492,33,129596,20,585,0.34324826016722865,3,4,1,1,25031,3581,0.38377726737909507,18,1,3,0
2493,66,68345,31,695,0.19678169004655097,4,13,1,0,9110,7257,0.30934923477183174,3,2,13,0
2494,50,59806,2,628,0.22697748992412392,1,13,0,1,23343,-3000,0.4354342149447925,16,2,11,0
2495,41,70649,25,715,0.6815355268492777,6,5,0,0,11701,4084,0.2094872323259503,16,4,10,1
2496,31,19929,27,637,0.1978042289083978,4,1,0,0,35530,-3000,0.18391614955577817,0,2,6,0
2497,60,51003,20,721,0.26476122693148313,4,10,1,1,35437,210,0.43787222685205224,7,2,6,0
2498,64,94580,28,679,0.07074542397191033,7,1,0,1,18303,10520,0.5122771154315781,11,0,9,0
2499,22,54276,19,670,0.5145458750137183,3,0,0,0,41586,4483,0.6816508425436435,2,3,11,0
2500,66,49278,20,623,0.30287412563125315,3,14,1,1,31401,16683,0.24400375798602517,2,1,6,1
2501,55,102738,24,666,0.20728107354482436,4,8,1,1,40888,4494,0.3057003071219696,6,3,13,1
2502,25,103506,31,733,0.1648229119117028,7,9,1,1,19352,11776,0.47076591228648823,18,2,5,0
2503,57,82924,9,646,0.26671784392109543,2,13,0,1,34276,10563,0.7498122816353455,8,3,4,1
2504,26,58622,12,687,0.3257983560252161,1,13,0,0,8476,4907,0.3764895751097341,13,3,10,1
2505,23,64013,16,653,0.024612586514578136,0,14,1,1,6955,-3000,0.4601797843366125,12,2,11,0
2506,26,49896,8,658,0.21112038856161208,5,1,1,0,52697,4264,0.4045970344224532,9,2,8,0
2507,43,45130,13,770,0.3441295167454152,0,4,1,0,3711,1270,0.17520494456555194,1,3,14,0
2508,51,43889,14,734,0.33238549590322103,5,11,0,0,13458,1000,0.28224992553661793,19,0,12,0
2509,40,54548,12,655,0.34729951042402774,7,0,1,1,0,6090,0.5800965204223986,10,4,3,0
2510,26,44131,16,665,0.45863135766311414,5,3,0,1,7312,-3000,0.49431390098247857,6,2,11,0
2511,30,30907,20,600,0.27487511669116793,1,7,0,1,5086,-1116,0.5905631755595774,8,4,12,1
2512,62,75485,27,637,0.05956050317226763,5,5,0,1,9945,-2084,0.6947746058157017,8,2,13,0
2513,68,75864,12,671,0.4176953020812955,3,2,0,0,24498,3220,0.4182158180914652,19,0,7,0
2514,57,112519,33,709,0.12643153939400004,0,13,1,0,28115,-377,0.31659010951798205,7,3,11,0
2515,26,53291,19,702,0.3556671899289944,1,6,0,1,4897,82,0.26972255181032473,19,2,10,0
2516,61,77402,28,572,0.12597334426507173,5,6,0,0,8155,5948,0.7206750421559296,2,4,13,0
2517,54,77817,4,718,0.30235679458618,4,9,0,1,36252,1880,0.2549059934444119,4,4,4,0
2518,46,63654,6,643,0.24370539979113398,3,10,0,1,45579,5033,0.28209164488228894,2,1,2,0
2519,28,88608,18,580,0.5031933771314686,6,7,0,1,38838,-2809,0.6663397398424048,18,3,11,1
2520,69,89380,14,743,0.21674567516944815,4,13,1,0,0,-798,0.42103839573133583,11,2,9,1
2521,42,78185,19,752,0.35723299589465,7,4,0,1,37841,19285,0.5715154918905617,9,2,14,1
2522,23,63609,6,668,0.6628482891388036,0,13,1,1,47805,118,0.48006406468879287,1,2,1,1
2523,31,61061,18,699,0.40990159222068395,2,13,1,0,0,-3000,0.1325421062991413,3,3,0,0
2524,40,35806,27,703,0.1542358832320285,1,0,1,1,36240,7394,0.3355588969516413,18,3,7,0
2525,24,49852,29,747,0.11823266818361287,3,11,1,0,23378,44,0.1887637065188562,19,4,9,0
2526,36,54449,9,700,0.22161597415392884,7,2,1,0,15092,6706,0.24672278779917603,6,4,12,0
2527,43,41900,13,557,0.5424529402125887,3,7,1,0,21592,4373,0.24067654778996142,14,1,10,1
2528,67,80998,21,790,0.11159325760756675,2,13,1,1,26648,8849,0.16529011825949677,6,2,10,0
2529,25,99915,20,724,0.18452771949362146,0,2,1,1,37363,4302,0.7569648020683525,19,4,5,1
2530,49,47298,31,614,0.41359737902278537,3,8,0,1,36590,3414,0.3789393379843336,2,4,8,1
2531,65,77086,15,577,0.1626448486336612,1,11,1,0,0,13035,0.7198608517417104,1,2,2,1
2532,60,44147,26,685,0.25291009581297813,1,7,1,0,10269,-3000,0.34261743655971016,7,0,10,0
2533,66,62376,35,630,0.13872019801663688,1,1,0,0,21403,-3000,0.6445663292943979,3,1,2,0
2534,29,52741,11,673,0.6067371898511589,5,0,0,0,43583,-775,0.07649414043904347,13,4,2,1
2535,60,85047,32,702,0.5470452027637324,5,7,1,1,0,-3000,0.09694529462579173,18,3,2,1
2536,68,53030,13,610,0.32798193695924904,5,0,0,1,10837,1644,0.35821644372667644,19,3,13,1
2537,36,95291,13,571,0.13213335951689217,0,0,1,0,0,953,0.44188553097406774,19,3,2,0
2538,45,63856,26,677,0.5230349503731789,7,14,1,0,0,11822,0.6256659972999354,3,0,3,1
2539,47,53759,24,612,0.03956286092475354,4,7,0,1,34786,4382,0.4126398675550118,1,2,14,1
2540,45,38667,21,660,0.10208624585836402,4,7,0,0,12021,3508,0.3588960828132945,3,3,2,0
2541,35,76330,9,555,0.2519050046879913,7,1,0,0,0,2341,0.36199781167186634,15,0,8,0
2542,68,92380,3,632,0.1411043366546549,2,11,0,0,17623,-2363,0.39806894828752093,2,2,2,0
2543,67,76833,36,700,0.4538196487721703,4,7,0,1,50537,11235,0.1055481027003129,13,1,6,0
2544,39,125970,34,692,0.05420096783402305,0,3,0,1,0,13470,0.558956641672601,11,4,14,0
2545,60,105744,35,594,0.10949985598003582,3,11,1,0,27994,-3000,0.7010894065502288,15,1,4,1
2546,40,62311,20,568,0.3171982668161478,2,3,1,0,43515,16340,0.2332740766312013,2,1,6,0
2547,59,62049,35,651,0.17074690935271317,1,7,0,0,19258,303,0.44878726971238103,8,4,13,1
2548,49,81742,18,689,0.05035445121034521,4,8,1,0,48920,-267,0.2391231887097511,1,3,7,0
2549,44,49049,3,678,0.3274992020759066,1,4,0,1,10102,8309,0.40787451750966175,0,4,14,1
2550,27,99157,7,614,0.1324849154645275,7,13,0,0,41689,8934,0.5083554197662259,14,2,5,1
2551,53,79040,10,670,0.46748565770061273,1,10,1,1,38149,4501,0.5476687466735263,11,0,3,1
2552,36,76411,15,755,0.4121253141143872,0,4,0,0,19512,2576,0.736108241866178,15,1,0,0
2553,31,87173,37,664,0.20465780678047704,3,2,1,1,0,13206,0.39169890509842153,1,0,5,0
2554,30,113070,13,535,0.24554704242195013,3,4,1,1,4974,636,0.29937653140374526,6,4,0,0
2555,69,74273,24,664,0.2429432491670489,5,6,1,1,0,4518,0.40212742394409706,2,0,8,0
2556,26,67173,10,793,0.3714324160410369,5,8,1,1,28912,16856,0.3876312070411996,11,3,0,0
2557,60,107717,25,559,0.39184351575300097,4,6,1,1,27114,-3000,0.3543489477847602,11,2,1,1
2558,63,94188,22,652,0.3126046373375679,4,0,0,0,21188,1789,0.38566977499960814,14,2,8,1
2559,22,61975,6,634,0.2226829399009052,6,10,0,0,18159,12175,0.09209972468156306,1,4,9,0
2560,49,70129,18,656,0.4855670752511119,5,5,0,1,40363,8696,0.1738608349397067,0,4,2,1
2561,49,74884,4,663,0.464282839584138,1,5,0,0,24466,11258,0.3269974085082411,17,1,11,0
2562,38,79045,35,729,0.3832438603553086,3,8,1,1,11680,-3000,0.24844453839524017,12,4,6,1
2563,53,36085,28,655,0.037039092949494826,5,12,1,0,22208,7247,0.776570081043539,2,4,2,1
2564,41,31437,37,739,0.29667758604292443,2,0,0,1,50712,3003,0.47208735749914066,5,4,6,0
2565,42,47815,35,641,0.18984270994255717,6,14,1,0,29332,20906,0.5695949403793414,8,0,13,1
2566,42,45881,8,625,0.2529979776033405,3,9,1,1,14151,10665,0.3176718391923444,8,0,7,0
2567,60,53904,28,603,0.11133176587289655,2,8,0,1,19332,4843,0.4276923424617237,14,0,12,0
2568,52,85867,4,522,0.4766984996495217,3,0,0,0,26950,7001,0.5407309419765037,7,4,13,0
2569,39,65776,38,669,0.07349361477312533,4,10,0,1,13683,5380,0.4988743647079841,11,4,3,1
2570,66,74909,31,793,0.1970575858129938,5,10,1,1,12356,9893,0.014809088483599504,14,1,0,0
2571,60,39392,27,682,0.1231625182140123,2,8,1,0,19830,-994,0.16797796558845532,2,2,10,0
2572,66,58458,39,698,0.10609843329431215,1,12,1,1,42786,14556,0.5817491815988478,9,2,7,1
2573,56,84681,33,621,0.4901275046651398,0,12,0,0,31864,-3000,0.6767646352098843,5,1,5,1
2574,40,84873,34,632,0.35885687403754024,3,12,1,1,13857,6435,0.25209954228013504,15,4,1,1
2575,58,51885,4,718,0.49012519853376896,7,4,1,0,33035,-769,0.6294502053049866,2,4,2,1
2576,37,74041,0,790,0.11896501010646487,7,10,1,0,20128,5299,0.2457336596240332,6,1,13,0
2577,34,124971,38,754,0.2857992183747993,4,0,0,0,25168,11916,0.2808535191254839,12,2,2,0
2578,43,69560,10,706,0.45038926499564536,4,8,0,0,23804,-3000,0.05382614939397136,10,0,13,0
2579,68,52670,17,652,0.082401285194605,4,2,0,0,0,3813,0.7903429808127607,0,0,3,0
